id,carat,cut,color,clarity,depth,table,x,y,z,price
86659,1.62,Premium,G,SI1,60.9,60.0,7.62,7.56,4.62,11093
79755,0.5,Ideal,G,VS2,62.4,57.0,5.04,5.08,3.15,1546
108347,0.71,Premium,H,SI2,61.5,58.0,5.72,5.77,3.55,2234
53894,0.73,Premium,I,VS1,62.5,57.0,5.75,5.78,3.6,2331
5491,0.3,Ideal,F,VS2,61.6,56.0,4.33,4.29,2.66,776
91950,1.13,Ideal,F,VS1,61.6,55.0,6.71,6.74,4.13,9106
104332,0.51,Ideal,E,VS2,61.4,57.0,5.12,5.15,3.15,1759
59841,0.33,Very Good,D,VS2,60.6,61.0,4.46,4.49,2.71,724
59311,0.31,Ideal,F,VS2,61.2,56.0,4.4,4.38,2.69,802
36978,1.0,Very Good,G,SI1,62.3,60.0,6.34,6.39,3.96,4580
30205,0.56,Ideal,E,VS2,61.3,55.0,5.33,5.35,3.28,1815
128012,1.01,Premium,E,SI2,61.5,58.0,6.47,6.42,3.96,4004
12464,0.3,Ideal,F,VS1,62.5,57.0,4.28,4.26,2.66,731
99240,1.1,Very Good,G,IF,59.4,58.0,6.7,6.77,4.0,8475
53146,1.08,Ideal,E,SI1,61.8,55.0,6.62,6.59,4.08,7739
135764,0.55,Premium,G,SI1,62.4,61.0,5.21,5.16,3.23,1270
106487,0.33,Premium,E,VS2,62.1,59.0,4.45,4.42,2.75,723
76112,1.52,Very Good,I,VS1,61.5,58.0,7.38,7.41,4.55,9730
187206,0.46,Ideal,F,SI1,61.4,56.1,4.97,5.0,3.06,1218
23581,1.51,Premium,F,SI1,61.3,58.0,7.36,7.3,4.49,12991
158868,0.9,Fair,I,SI1,65.5,57.0,6.02,6.06,3.96,3095
185384,0.32,Ideal,D,VS2,60.9,56.0,4.39,4.4,2.68,829
73693,1.66,Ideal,H,VS2,62.4,57.0,7.58,7.54,4.71,12641
139374,1.59,Ideal,G,SI2,62.0,57.0,7.54,7.48,4.65,8075
150924,0.74,Ideal,D,SI2,61.7,57.0,5.82,5.84,3.59,2739
113339,0.3,Ideal,G,VVS2,61.9,55.0,4.29,4.31,2.66,789
54204,0.32,Ideal,E,VS1,61.5,56.0,4.41,4.37,2.69,926
131111,1.03,Premium,E,SI1,61.0,59.0,6.52,6.49,3.97,6065
91240,0.38,Ideal,F,VVS2,61.2,56.0,4.66,4.69,2.86,988
150479,1.2,Premium,H,SI1,61.8,60.0,6.83,6.78,4.2,5252
127410,1.54,Premium,G,VS1,61.0,58.0,7.46,7.44,4.54,14430
53907,0.32,Ideal,F,VS2,61.7,57.0,4.38,4.4,2.71,828
161550,0.8,Premium,G,SI1,60.6,61.0,5.99,6.02,3.63,3048
99523,0.33,Very Good,G,VS2,62.8,57.0,4.39,4.41,2.76,579
173951,1.22,Premium,H,VS1,61.7,58.0,6.88,6.81,4.23,5148
168301,1.01,Premium,G,SI1,63.0,58.0,6.41,6.36,4.02,5096
5017,0.74,Ideal,G,VS1,61.1,57.0,5.86,5.9,3.59,3354
96840,1.1,Ideal,G,VS1,61.6,56.0,6.6,6.65,4.08,6784
26552,1.09,Ideal,H,SI2,62.0,57.0,6.59,6.63,4.1,3611
131696,1.2,Very Good,E,SI1,59.9,63.0,6.84,6.8,4.08,6745
59323,0.54,Ideal,G,VS2,61.5,57.0,5.23,5.18,3.2,1640
32954,0.9,Very Good,G,SI1,62.8,58.0,6.08,6.12,3.85,3790
179639,0.4,Premium,D,VS1,62.3,57.0,4.66,4.69,2.91,1123
45720,0.71,Premium,E,VS2,62.0,59.0,5.73,5.69,3.55,2857
50341,0.72,Very Good,D,SI2,61.2,59.0,5.73,5.76,3.52,2448
190009,0.3,Ideal,G,VVS2,61.3,55.0,4.38,4.36,2.68,878
158569,0.3,Very Good,H,SI1,61.8,57.0,4.32,4.33,2.67,421
138938,1.05,Premium,G,SI2,62.9,60.0,6.4,6.43,4.03,3898
32568,0.36,Ideal,E,VS2,61.7,56.0,4.55,4.53,2.81,1013
183277,1.0,Ideal,E,SI1,62.1,55.0,6.42,6.45,3.99,5832
42941,0.52,Premium,G,VS1,62.2,59.0,5.18,5.14,3.21,1689
990,0.73,Very Good,E,SI2,58.7,61.0,5.95,5.91,3.49,2801
50919,0.4,Premium,E,SI1,60.9,60.0,4.79,4.74,2.9,969
90984,0.37,Ideal,E,VS1,60.3,56.0,4.68,4.65,2.81,967
148913,0.27,Ideal,E,VS1,62.2,57.0,4.18,4.21,2.62,470
155092,0.32,Ideal,D,VS2,61.8,56.0,4.37,4.4,2.71,830
4681,0.28,Ideal,G,VS1,60.1,56.0,4.22,4.25,2.55,490
189382,0.26,Very Good,F,VVS1,59.9,56.0,4.15,4.18,2.5,607
48098,1.24,Ideal,E,VS1,61.0,57.0,6.98,6.92,4.23,11655
50305,0.31,Very Good,D,SI1,62.2,54.0,4.33,4.37,2.7,552
41785,0.41,Very Good,F,VS2,62.3,59.0,4.74,4.77,2.96,1107
128200,0.7,Ideal,I,VS2,62.2,56.0,5.64,5.74,3.54,2345
66110,0.89,Good,H,SI2,64.2,60.0,6.02,6.06,3.87,2781
123010,0.32,Very Good,G,SI1,63.4,54.0,4.35,4.38,2.77,447
99178,0.32,Ideal,H,VS2,61.9,57.0,4.38,4.35,2.7,648
156969,0.71,Ideal,E,VS2,62.1,56.0,5.76,5.68,3.56,3037
156281,0.4,Ideal,G,IF,62.3,54.0,4.76,4.76,2.97,1421
23022,1.01,Very Good,F,SI1,63.5,58.0,6.33,6.38,4.03,4619
56858,1.01,Very Good,D,SI1,63.4,59.0,6.39,6.35,4.05,5292
113944,1.02,Very Good,F,SI2,62.2,60.0,6.47,6.44,4.01,4959
10501,0.3,Ideal,F,VVS1,61.4,55.0,4.31,4.33,2.65,814
117207,0.4,Premium,J,VS1,61.6,59.0,4.71,4.68,2.89,810
77982,0.51,Very Good,E,VS2,63.5,56.0,5.05,5.09,3.22,1323
87126,0.32,Ideal,F,SI1,61.1,57.0,4.44,4.4,2.7,612
104266,1.19,Very Good,G,VS2,63.1,54.0,6.73,6.78,4.25,6925
81957,0.3,Ideal,G,SI1,62.0,57.0,4.31,4.34,2.68,407
166880,0.3,Fair,F,VS2,64.5,54.0,4.26,4.22,2.73,776
176711,0.71,Ideal,D,SI2,62.7,57.0,5.72,5.74,3.59,2550
47202,0.32,Ideal,F,VS2,61.2,55.0,4.45,4.42,2.72,828
34599,0.73,Ideal,I,VS1,60.9,57.0,5.77,5.8,3.52,2700
36800,1.04,Premium,G,SI2,62.8,57.0,6.49,6.45,4.05,4668
48719,1.24,Premium,H,VS2,61.7,60.0,6.94,6.9,4.27,7137
72322,1.21,Ideal,H,SI1,62.9,57.0,6.75,6.79,4.26,5055
188730,0.33,Very Good,H,SI1,62.5,55.0,4.41,4.45,2.77,446
12588,0.32,Very Good,E,VS1,62.3,61.0,4.4,4.38,2.73,617
76018,0.33,Ideal,I,SI1,60.4,56.0,4.49,4.47,2.7,445
95196,1.05,Very Good,I,VS1,63.1,56.0,6.51,6.48,4.1,4785
96367,0.4,Premium,E,SI1,61.7,58.0,4.79,4.72,2.93,945
127151,0.5,Premium,E,VS2,61.7,58.0,5.11,5.09,3.15,1746
90709,2.01,Premium,I,SI1,62.9,58.0,8.04,8.01,5.06,15948
43737,0.31,Ideal,G,SI1,61.8,53.0,4.33,4.36,2.69,593
164904,1.03,Premium,F,SI2,61.4,58.0,6.48,6.43,3.97,3461
118896,1.07,Premium,G,VS2,60.0,61.0,6.61,6.65,3.98,6076
114728,2.38,Premium,H,SI1,62.3,60.0,8.48,8.45,5.29,18552
72105,1.31,Premium,I,VS1,61.6,59.0,7.1,7.05,4.36,8108
126540,1.01,Very Good,F,SI2,63.1,54.0,6.45,6.38,4.04,4238
17236,1.13,Premium,G,SI2,62.3,58.0,6.68,6.64,4.14,4641
88650,0.9,Good,H,SI1,64.3,54.0,6.1,6.12,3.93,2975
111761,0.41,Very Good,E,VS1,63.4,57.0,4.74,4.7,2.98,1053
13198,0.59,Good,I,SI2,63.6,57.0,5.31,5.34,3.39,1119
82295,1.02,Premium,G,VS1,63.0,59.0,6.42,6.34,4.04,6981
137193,1.51,Very Good,G,VS2,61.0,58.0,7.39,7.45,4.53,12765
131810,0.63,Premium,E,SI2,60.9,53.0,5.56,5.64,3.39,1921
39081,1.51,Very Good,E,VS2,63.3,56.0,7.28,7.24,4.59,15498
135977,0.31,Ideal,D,VS2,62.6,57.0,4.34,4.31,2.71,942
22795,1.01,Very Good,G,VVS2,62.3,54.0,6.41,6.43,4.0,7137
6872,1.0,Very Good,F,VS1,62.2,59.0,6.34,6.4,3.96,7372
139173,0.32,Ideal,G,VS1,61.4,56.0,4.41,4.43,2.71,645
141291,1.02,Ideal,I,SI1,62.1,56.0,6.42,6.43,3.99,3936
29305,0.51,Premium,G,VS1,60.7,62.0,5.17,5.19,3.14,1554
90826,0.3,Ideal,G,SI2,61.8,57.0,4.3,4.34,2.67,422
23875,0.91,Very Good,H,SI2,62.3,63.0,6.16,6.21,3.85,3248
61474,0.29,Very Good,E,VVS1,60.8,57.0,4.27,4.29,2.6,752
50518,0.51,Ideal,D,SI2,60.9,57.0,5.21,5.16,3.16,1274
91674,0.54,Premium,E,VS2,61.0,58.0,5.21,5.26,3.2,1662
37923,2.55,Premium,G,SI2,62.3,59.0,8.75,8.62,5.42,18259
140219,1.49,Ideal,I,VS1,62.5,56.0,7.24,7.31,4.55,9885
171225,1.04,Good,H,VS2,63.8,57.0,6.36,6.43,4.08,5364
186362,1.12,Ideal,H,SI1,62.4,57.0,6.66,6.7,4.16,5418
27992,1.18,Premium,H,SI1,62.2,58.0,6.8,6.75,4.22,5313
70996,0.41,Premium,F,SI1,60.5,58.0,4.87,4.83,2.93,791
28910,0.3,Ideal,G,VS1,62.1,57.0,4.27,4.31,2.66,625
67973,1.0,Premium,F,SI1,62.6,59.0,6.38,6.35,3.98,5164
113017,0.32,Premium,F,VS2,60.3,59.0,4.47,4.49,2.69,828
121978,0.57,Ideal,G,IF,61.6,57.0,5.3,5.35,3.28,2508
165557,0.51,Ideal,D,SI1,62.3,55.0,5.12,5.16,3.2,1627
188981,1.12,Premium,G,IF,62.0,59.0,6.64,6.59,4.1,10032
3500,0.56,Ideal,D,VS2,61.9,56.0,5.3,5.28,3.28,2066
163946,1.02,Ideal,D,SI1,62.0,56.0,6.4,6.43,3.98,5012
190334,1.03,Very Good,F,VS2,63.1,58.0,6.39,6.43,4.05,6445
131890,0.43,Ideal,I,VS2,61.9,54.0,4.83,4.88,3.01,716
67280,0.41,Ideal,G,VS2,61.8,55.0,4.79,4.77,2.96,956
133182,0.4,Ideal,J,VS2,61.2,56.0,4.79,4.81,2.93,568
127961,1.0,Premium,F,SI2,59.9,61.0,6.51,6.54,3.9,3721
65494,1.12,Ideal,H,SI2,61.2,56.0,6.72,6.74,4.12,5012
82821,1.04,Ideal,G,SI1,62.4,57.0,6.47,6.5,4.05,5018
160721,0.91,Very Good,D,SI2,59.0,63.0,6.32,6.29,3.73,3570
172055,0.7,Premium,H,VS1,62.9,57.0,5.65,5.61,3.54,2576
91842,1.51,Very Good,E,SI1,63.5,56.0,7.25,7.2,4.59,9996
128365,0.33,Ideal,F,VS2,62.4,55.0,4.47,4.41,2.77,828
72607,0.33,Ideal,G,VS1,60.2,57.0,4.53,4.56,2.74,854
58108,0.42,Ideal,G,VS1,59.8,57.0,4.83,4.86,2.9,825
183306,0.7,Very Good,E,SI1,62.0,58.0,5.68,5.72,3.54,2294
3073,1.26,Premium,G,SI1,62.6,58.0,6.88,6.92,4.32,6334
115767,1.54,Ideal,G,VVS2,61.7,57.0,7.38,7.44,4.57,13337
110163,0.53,Ideal,H,VS2,61.9,56.0,5.19,5.21,3.22,1299
163927,1.55,Very Good,E,SI1,63.4,56.0,7.37,7.32,4.66,12779
29558,1.0,Premium,H,SI2,60.6,58.0,6.43,6.47,3.9,4294
111920,0.43,Ideal,E,VVS2,61.5,56.0,4.83,4.9,2.99,1245
45738,0.91,Premium,F,SI1,62.2,58.0,6.15,6.19,3.84,4242
124853,0.31,Ideal,H,VVS1,59.7,57.0,4.44,4.49,2.65,700
118173,0.9,Good,F,SI1,63.9,58.0,6.09,6.06,3.88,3570
133,1.29,Very Good,D,SI1,59.3,59.0,7.18,7.12,4.23,8077
24526,0.92,Premium,F,SI1,61.2,59.0,6.29,6.24,3.83,4452
94046,0.9,Very Good,G,VS1,61.8,60.0,6.1,6.11,3.78,4209
123805,1.0,Very Good,F,SI2,63.6,58.0,6.36,6.32,4.03,4485
139544,0.3,Very Good,I,VS1,60.0,61.0,4.37,4.34,2.61,473
147688,0.72,Premium,G,SI1,60.9,60.0,5.79,5.73,3.51,1981
182556,1.24,Ideal,G,SI1,61.9,56.0,6.95,6.88,4.28,6935
2021,2.25,Premium,I,SI2,60.0,60.0,8.5,8.46,5.1,17114
61934,1.01,Ideal,G,VS2,59.5,55.0,6.6,6.64,3.93,5444
128788,0.7,Good,F,VS2,62.8,61.0,5.59,5.63,3.52,2681
60603,0.81,Ideal,D,VS2,62.4,57.0,5.97,5.95,3.72,3618
72456,1.52,Ideal,I,VS2,61.2,59.0,7.41,7.37,4.52,11161
12374,2.01,Very Good,E,SI2,63.0,58.0,7.98,8.03,5.06,16723
185659,0.59,Ideal,D,SI1,61.5,57.0,5.41,5.43,3.33,1869
69190,2.01,Premium,I,SI2,60.3,59.0,8.16,8.22,4.91,16198
184071,0.3,Premium,G,VS1,62.9,58.0,4.3,4.27,2.7,776
150502,1.61,Ideal,J,VS2,62.4,54.0,7.52,7.48,4.68,9141
179392,1.01,Very Good,F,SI1,64.9,56.0,6.28,6.22,4.05,5232
104786,0.31,Premium,H,VVS1,61.0,58.0,4.38,4.34,2.66,816
57446,0.41,Premium,H,SI1,61.1,59.0,4.76,4.7,2.89,876
150336,0.31,Ideal,D,SI1,61.1,56.0,4.35,4.37,2.66,571
167851,0.53,Very Good,F,VS2,61.9,58.0,5.21,5.24,3.24,1395
21381,0.4,Ideal,D,SI2,61.6,56.0,4.74,4.79,2.93,693
125087,0.9,Very Good,D,SI1,62.9,56.0,6.13,6.18,3.87,4637
2804,1.02,Very Good,G,VS2,63.8,59.0,6.33,6.29,4.02,5750
22952,1.33,Premium,I,VS1,62.0,58.0,7.1,7.06,4.38,7197
38482,1.1,Very Good,D,SI1,61.4,59.0,6.61,6.65,4.07,5884
66960,0.7,Premium,F,SI1,60.0,59.0,5.79,5.72,3.46,2401
16966,1.12,Ideal,I,SI2,62.3,55.0,6.66,6.63,4.14,4368
141541,0.35,Ideal,D,VVS2,61.7,55.0,4.57,4.52,2.8,1131
75649,0.32,Premium,H,VVS2,60.8,61.0,4.44,4.41,2.69,828
43645,0.5,Ideal,E,VS2,61.9,57.0,5.13,5.09,3.17,1750
128170,0.32,Ideal,F,VS2,61.1,56.0,4.44,4.46,2.72,828
60801,0.38,Premium,E,SI1,59.3,56.0,4.78,4.75,2.81,1069
75292,0.41,Very Good,G,VS1,59.8,58.0,4.81,4.86,2.88,943
24006,2.01,Ideal,I,VS2,62.1,57.0,8.15,8.06,4.99,18102
3194,0.56,Very Good,D,SI1,62.9,56.0,5.22,5.25,3.29,1605
8619,0.55,Ideal,E,SI2,61.8,57.0,5.22,5.26,3.24,1207
70479,0.41,Premium,G,SI1,60.9,59.0,4.79,4.77,2.91,923
84582,0.51,Ideal,G,VVS2,61.8,56.0,5.17,5.11,3.17,1982
57230,0.68,Very Good,F,VS2,60.1,59.8,5.71,5.74,3.46,2676
137311,0.3,Ideal,H,VS1,62.0,53.9,4.3,4.34,2.68,529
103256,0.32,Premium,F,VVS2,61.9,59.0,4.38,4.41,2.72,714
145542,0.31,Ideal,D,SI1,61.3,55.0,4.41,4.37,2.69,1046
11166,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.46,2.77,755
95421,0.7,Ideal,H,VVS1,62.8,56.0,5.67,5.64,3.55,2577
135605,0.32,Ideal,F,VS2,60.8,56.0,4.38,4.4,2.66,748
37435,1.24,Ideal,F,VS2,61.0,58.0,6.99,6.95,4.24,8858
166291,0.32,Ideal,G,VVS2,62.4,55.0,4.38,4.37,2.73,936
121836,0.3,Premium,D,SI1,60.6,59.0,4.34,4.36,2.64,709
77026,1.07,Ideal,G,SI1,61.3,55.0,6.59,6.67,4.06,5311
156761,1.37,Premium,F,SI2,62.2,55.0,7.16,7.12,4.46,7126
47728,1.01,Very Good,F,VS2,60.9,54.0,6.49,6.52,3.96,6037
170181,0.23,Very Good,E,VVS2,62.4,60.0,3.93,3.95,2.45,465
117240,1.21,Premium,H,SI2,62.6,55.0,6.84,6.79,4.26,4060
7776,0.34,Very Good,H,IF,62.2,55.0,4.49,4.52,2.8,865
182223,0.9,Ideal,D,SI2,61.3,56.0,6.22,6.19,3.8,4304
140320,1.03,Ideal,D,SI2,61.6,57.0,6.45,6.5,3.99,4764
178256,0.71,Very Good,I,SI1,61.9,56.0,5.73,5.75,3.55,2150
115125,0.38,Ideal,E,VVS2,62.1,57.0,4.67,4.64,2.89,1300
91446,0.5,Premium,D,SI2,61.3,60.0,5.1,5.14,3.14,1196
137597,2.02,Very Good,G,SI2,61.4,59.0,8.08,8.18,5.01,16716
17254,0.25,Very Good,F,VVS1,59.0,59.0,4.16,4.19,2.47,575
176810,1.0,Ideal,J,VS2,62.8,57.0,6.39,6.36,4.0,4265
123491,0.41,Ideal,E,VS1,61.4,56.0,4.77,4.8,2.94,1076
120803,1.5,Very Good,F,SI1,62.6,59.0,7.28,7.23,4.55,10800
63747,0.5,Premium,G,SI2,63.0,57.0,5.01,5.05,3.17,1056
107472,0.31,Ideal,E,VVS2,61.1,55.0,4.4,4.44,2.7,864
160765,0.36,Ideal,I,IF,61.8,57.0,4.58,4.61,2.84,852
159117,1.13,Premium,G,SI1,60.7,59.0,6.78,6.72,4.09,5593
173689,1.24,Very Good,I,SI1,62.9,59.0,6.84,6.88,4.32,4811
13702,0.32,Ideal,I,IF,61.9,55.0,4.4,4.43,2.73,715
174213,0.7,Very Good,F,SI1,61.7,58.0,5.68,5.73,3.53,2292
174725,0.23,Very Good,E,VVS2,62.0,59.0,3.93,3.98,2.45,505
190949,1.25,Premium,G,SI1,62.5,58.0,6.91,6.86,4.29,7748
166038,0.72,Ideal,D,VS2,62.5,56.0,5.74,5.76,3.59,3192
53720,1.24,Ideal,G,SI2,61.3,57.0,6.95,6.92,4.25,6066
99848,0.32,Premium,F,VS2,61.3,59.0,4.42,4.39,2.7,828
58236,0.77,Good,D,VS1,63.1,56.0,5.86,5.9,3.69,3347
48778,0.38,Very Good,D,VVS2,62.3,56.0,4.64,4.68,2.9,1168
83477,1.0,Very Good,D,VS1,62.3,54.0,6.34,6.37,3.96,8361
143792,1.03,Premium,G,SI1,62.2,58.0,6.4,6.43,4.0,4861
154826,0.33,Ideal,I,VVS2,62.1,56.0,4.4,4.44,2.74,579
152376,1.51,Very Good,G,SI1,62.1,58.0,7.27,7.34,4.54,10365
189865,1.0,Ideal,E,VS1,60.7,56.0,6.43,6.48,3.91,8794
33252,0.33,Ideal,G,VS1,61.5,55.0,4.47,4.49,2.76,854
105246,0.32,Ideal,I,VS2,61.5,55.0,4.43,4.46,2.73,449
10233,0.66,Ideal,F,SI2,61.6,56.0,5.61,5.64,3.47,1312
135769,0.41,Premium,I,VVS1,60.0,59.0,4.87,4.83,2.91,1107
154581,0.32,Premium,G,VS2,60.3,60.0,4.43,4.39,2.66,561
29885,0.9,Very Good,D,SI1,62.1,59.0,6.12,6.19,3.82,4119
70232,1.01,Very Good,H,SI1,60.2,61.0,6.47,6.54,3.92,5335
135229,1.01,Premium,F,VS2,62.7,58.0,6.41,6.37,4.01,6593
3963,0.7,Very Good,F,SI1,62.0,59.0,5.68,5.72,3.54,2476
68892,0.5,Premium,D,VS2,60.8,58.0,5.11,5.09,3.12,1715
150760,0.3,Premium,H,VVS2,62.3,59.0,4.3,4.28,2.66,776
52757,1.0,Premium,I,SI2,62.4,59.0,6.41,6.34,3.98,3958
3487,1.11,Ideal,G,VS1,62.4,54.0,6.6,6.64,4.14,7523
64375,0.31,Very Good,F,VS2,62.6,56.0,4.28,4.31,2.69,802
170663,1.01,Premium,F,I1,62.6,59.0,6.37,6.32,3.97,2988
62275,0.3,Ideal,E,VS2,62.2,56.0,4.27,4.31,2.67,658
190103,0.51,Ideal,D,VS2,61.7,56.0,5.14,5.17,3.18,1882
138507,0.93,Premium,G,SI2,62.5,57.0,6.26,6.22,3.9,3496
96869,0.42,Ideal,E,SI1,62.2,56.0,4.78,4.81,2.98,990
105480,0.54,Ideal,D,VS2,61.4,56.0,5.24,5.26,3.22,1883
111054,1.52,Ideal,H,VS2,61.7,56.0,7.41,7.38,4.56,11272
119651,0.33,Ideal,G,VS1,61.6,54.0,4.46,4.48,2.75,854
158666,0.3,Ideal,D,VS2,62.0,56.0,4.33,4.28,2.67,911
5335,0.39,Ideal,G,SI1,62.3,55.0,4.68,4.72,2.93,716
133141,0.3,Ideal,G,IF,61.2,54.0,4.34,4.38,2.67,863
109796,0.71,Ideal,F,SI1,62.3,56.0,5.71,5.68,3.54,2520
57796,0.4,Premium,G,VS1,61.9,58.0,4.72,4.7,2.91,877
107445,1.02,Ideal,F,SI2,62.5,56.0,6.37,6.42,4.0,3508
110503,0.51,Ideal,E,SI1,62.0,55.0,5.16,5.19,3.21,1592
171969,0.31,Ideal,F,VS2,62.0,55.0,4.34,4.37,2.7,828
26744,0.36,Ideal,D,VS2,60.9,56.0,4.61,4.64,2.82,847
107206,1.08,Ideal,G,SI1,62.2,56.0,6.56,6.51,4.06,4791
17384,2.27,Ideal,D,SI2,61.5,55.0,8.44,8.41,5.18,13619
47501,0.7,Ideal,E,VS2,62.2,56.0,5.7,5.72,3.54,3034
10957,0.33,Premium,I,VVS2,62.2,59.0,4.41,4.45,2.75,579
114734,0.31,Very Good,G,VS1,62.9,56.0,4.29,4.31,2.7,542
160115,0.32,Very Good,E,VVS2,59.6,59.0,4.5,4.54,2.69,821
84988,1.53,Premium,G,SI1,59.7,59.0,7.51,7.44,4.47,11567
21257,0.3,Ideal,F,IF,61.5,58.0,4.3,4.33,2.65,886
76075,0.83,Ideal,G,SI2,61.6,57.0,6.08,6.04,3.73,2790
78540,1.26,Ideal,H,SI1,60.8,56.0,7.03,7.09,4.28,6646
104063,2.0,Premium,F,SI2,59.4,59.0,8.21,8.18,4.82,16733
30216,0.72,Ideal,D,VS1,61.2,56.0,5.82,5.77,3.56,3507
77987,0.71,Very Good,E,VS2,60.6,60.0,5.71,5.75,3.47,2850
131334,1.07,Ideal,I,SI1,61.2,57.0,6.56,6.59,4.03,4391
157022,1.0,Fair,J,SI1,66.1,54.0,6.12,6.19,4.08,2634
133065,0.5,Ideal,E,VS2,62.7,55.0,5.13,5.08,3.21,1629
190759,2.01,Very Good,I,SI2,59.8,59.0,8.16,8.23,4.89,15694
27016,1.06,Premium,D,SI2,61.3,59.0,6.55,6.58,4.02,5166
82851,1.35,Very Good,J,VVS1,61.9,61.0,7.0,7.09,4.35,7744
157695,0.71,Premium,H,SI2,60.7,58.0,5.82,5.78,3.52,2263
89,0.57,Very Good,D,VS2,59.9,57.0,5.33,5.37,3.22,1949
130999,0.52,Premium,E,SI2,61.9,59.0,5.18,5.16,3.19,1241
154766,0.31,Ideal,D,VS2,63.0,57.0,4.29,4.32,2.71,758
136191,0.41,Ideal,F,VS1,61.9,55.0,4.82,4.77,2.97,1076
54692,0.71,Ideal,H,SI1,60.5,56.0,5.78,5.81,3.5,2379
132909,1.5,Good,I,SI1,63.6,57.0,7.27,7.23,4.61,7706
103271,0.3,Ideal,G,VVS2,62.8,57.0,4.27,4.32,2.7,684
79308,0.7,Premium,E,SI1,60.0,57.0,5.83,5.8,3.49,2777
56696,1.0,Very Good,D,SI2,62.4,59.0,6.34,6.38,3.97,4522
37459,0.31,Ideal,D,VS2,62.4,56.0,4.4,4.36,2.73,942
187362,0.5,Very Good,F,VS2,61.2,57.0,5.16,5.13,3.14,1633
100893,0.55,Very Good,H,VS1,61.5,59.0,5.32,5.29,3.26,1689
109969,1.21,Very Good,E,SI1,62.9,56.0,6.78,6.75,4.26,7731
53378,0.9,Ideal,H,SI1,62.0,57.0,6.22,6.18,3.84,4133
178477,0.31,Very Good,D,VS2,61.8,57.0,4.33,4.37,2.69,734
80466,0.3,Ideal,I,SI1,61.6,55.0,4.31,4.33,2.66,436
49988,1.51,Ideal,H,SI1,60.8,57.0,7.44,7.46,4.53,10656
52903,2.01,Premium,H,SI2,62.1,58.0,8.06,8.1,4.99,12737
144364,0.33,Very Good,D,SI1,61.8,61.0,4.41,4.38,2.72,681
187715,0.7,Ideal,G,SI1,61.3,57.0,5.69,5.75,3.51,2488
118997,1.01,Premium,D,VS2,61.9,59.0,6.44,6.41,3.98,8112
38971,0.26,Ideal,H,VS1,61.6,55.0,4.1,4.14,2.54,426
38558,0.59,Very Good,F,SI2,63.4,59.0,5.32,5.28,3.36,1203
43766,0.32,Premium,H,VS2,62.0,57.0,4.39,4.37,2.72,648
24560,1.1,Ideal,F,VS1,61.8,56.0,6.62,6.65,4.09,8782
129906,0.3,Ideal,I,VS2,61.9,55.0,4.31,4.33,2.67,505
122698,0.78,Ideal,E,VS2,62.0,56.0,5.86,5.91,3.66,3139
102498,0.32,Ideal,I,VS2,62.9,57.0,4.41,4.33,2.75,576
93976,0.42,Ideal,E,VVS1,61.3,57.0,4.82,4.79,2.95,1279
95617,1.01,Good,I,VS1,58.4,61.0,6.52,6.57,3.85,4368
124250,1.53,Premium,H,SI2,60.8,60.0,7.44,7.41,4.51,8194
34379,0.34,Ideal,F,VS2,62.3,54.0,4.48,4.46,2.79,880
52926,0.28,Ideal,E,VVS1,61.2,58.0,4.2,4.15,2.57,844
184609,0.31,Ideal,G,VS2,62.0,54.0,4.34,4.35,2.69,544
13225,2.14,Premium,H,SI2,60.1,58.0,8.35,8.33,5.03,14031
71043,0.41,Premium,D,VS2,61.6,59.0,4.75,4.78,2.93,865
1571,1.27,Ideal,H,SI1,62.0,56.0,6.93,6.95,4.31,7093
136224,1.07,Ideal,H,SI2,62.5,56.0,6.55,6.49,4.07,4386
77300,1.05,Very Good,D,SI2,63.1,58.0,6.46,6.41,4.05,4427
67606,0.85,Premium,G,SI2,61.1,58.0,6.11,6.08,3.72,2757
192965,1.01,Good,J,SI1,60.1,59.0,6.47,6.44,3.88,2816
126102,1.15,Ideal,E,SI2,62.4,57.0,6.67,6.72,4.18,5047
127319,1.71,Ideal,G,VS1,62.6,56.0,7.68,7.64,4.78,15102
184563,0.31,Ideal,H,VVS1,62.1,55.0,4.31,4.34,2.69,749
102608,1.06,Premium,F,SI2,61.6,59.0,6.51,6.55,4.02,4155
63511,1.05,Premium,F,SI2,62.7,59.0,6.52,6.48,4.07,4397
82049,1.01,Good,F,SI2,63.8,60.0,6.29,6.26,4.0,3827
119733,1.01,Very Good,D,SI1,60.9,60.0,6.45,6.51,3.94,5226
108814,0.4,Premium,G,VS2,62.7,59.0,4.66,4.7,2.93,848
119673,0.41,Ideal,I,VVS1,61.9,56.0,4.76,4.79,2.96,540
118615,1.05,Very Good,D,SI2,63.4,59.0,6.39,6.46,4.07,3864
129432,0.7,Very Good,E,SI2,62.4,58.0,5.63,5.67,3.53,2240
47370,0.39,Ideal,F,VVS2,61.4,53.0,4.69,4.73,2.89,950
46621,0.71,Ideal,E,SI2,61.9,56.0,5.7,5.68,3.52,2396
174185,1.56,Ideal,G,SI1,62.4,56.0,7.48,7.42,4.66,12261
43721,1.01,Premium,D,SI2,60.4,59.0,6.46,6.42,3.89,3950
149583,1.01,Ideal,I,SI1,62.4,57.0,6.39,6.42,4.0,4327
